ID,R0,R1,E1_0,E1_1,W1_0,W1_1,label
32,303.1671085,2901.136708,2.10E-05,0.893723161,4402.091051,23.19070859,C1
33,296.763631,4031.459077,3.83E-05,0.786672286,0.006249414,1.96E-05,C1
34,317.516455,3567.973899,3.21E-05,0.875071683,4383.471774,22.94792759,C1
35,316.2524447,4265.603622,3.05E-05,0.906132321,5564.533698,21.45870902,C1
36,299.6992363,4297.164333,4.58E-05,0.892888775,7581.370783,20.81236643,C1
37,315.8970645,5441.408558,4.91E-06,0.926330566,4976.163145,23.76307772,H1
38,317.3092278,5589.445413,5.24E-06,0.935014285,4533.066764,22.85939324,H1
39,292.4991271,5825.266699,3.54E-05,0.886268297,9999.040595,31.67063554,H1
40,300.655877,5331.109926,3.06E-05,0.89899622,9168.069736,30.77975814,H1
41,289.8863844,4484.030574,4.19E-05,0.883087006,7775.165926,26.82445661,H1
42,296.5570621,4449.465059,3.68E-05,0.890643069,7508.861618,21.01593977,H1
43,286.9350881,5069.542281,4.07E-05,0.900543119,9918.718687,23.49771022,H1
44,303.3678095,5697.233448,5.48E-06,0.9361885,3830.461887,20.55149082,I1
45,327.2014436,5580.000445,5.83E-06,0.926569795,4565.080751,24.70799286,I1
46,298.6499055,6221.706626,8.21E-06,0.848246966,0.009693445,2.63E-05,I1
47,302.5214739,3987.449485,3.35E-05,0.821486214,6042.743018,27.1524656,I1
48,288.4098884,4709.733261,3.04E-05,0.876677796,8327.498689,30.75409675,I1
49,262.7299624,4127.544462,5.24E-05,0.734649359,126.6327303,0.407426185,I1
50,296.1062625,4456.062515,4.01E-05,0.908499435,7221.551418,15.42150228,I1
51,314.6929497,4352.809966,6.49E-06,0.923844664,4341.110916,26.03282414,Z1
52,297.0671566,5365.613252,8.59E-06,0.838239954,0.010690127,3.04E-05,Z1
53,306.0118255,5459.359719,3.42E-05,0.892995119,8611.359811,26.6788505,Z1
54,274.4943852,5702.0396,3.09E-05,0.887627236,9849.322693,29.46542374,Z1
55,270.9023928,6319.154256,2.89E-05,0.898089088,10227.48499,28.01844441,Z1
56,269.2796951,5483.953148,3.97E-05,0.779829175,184.8392519,0.425781197,Z1
57,276.751696,6693.205527,4.28E-05,0.770684944,298.2337696,0.568096732,Z1
58,291.7408394,4578.561557,3.59E-05,0.869519306,9348.121546,32.4625842,Z1
59,379.59274,4552.938,2.19E-05,0.9132929,7143.5273,28.334846,C0
60,377.28073,4553.6113,2.19E-05,0.91340697,7131.5796,28.354595,C0
61,373.92374,4551.7363,2.26E-05,0.91347545,7192.753,28.142542,C0
62,368.3557,4632.9077,2.27E-05,0.9132455,7005.17,28.626549,C0
63,387.00165,4553.2437,2.16E-05,0.91399705,7151.001,28.079529,C0
64,378.72614,4548.4663,2.22E-05,0.91394156,7161.1416,28.194107,C0
65,379.5876,4551.69,2.27E-05,0.9132533,7205.5938,28.017622,C0
66,574.37146,4519.9727,2.30E-05,0.9041823,6374.5044,22.461075,H0
67,563.51636,4496.856,2.39E-05,0.90724987,6423.463,22.931814,H0
68,562.84546,4497.3345,2.39E-05,0.90723747,6426.4624,22.94625,H0
69,610.5838,4548.5674,2.33E-05,0.90528136,6047.413,21.392056,H0
70,570.5078,4545.4595,2.38E-05,0.90590584,6381.282,22.987766,H0
71,545.64935,4495.9404,2.38E-05,0.90608585,6572.397,23.444002,H0
72,580.1813,4550.5283,2.37E-05,0.9064895,6376.7344,22.928679,H0
73,347.87698,4636.2783,2.35E-05,0.90453607,6840.012,23.371319,I0
74,340.22897,4685.329,2.21E-05,0.9062779,6516.602,24.07657,I0
75,389.14944,4605.741,2.52E-05,0.903205,6783.0273,23.509096,I0
76,333.5441,4638.2046,2.33E-05,0.90406,6853.965,23.5427,I0
77,334.83682,4693.9434,2.18E-05,0.9062509,6482.7925,24.103231,I0
78,353.65384,4642.379,2.31E-05,0.90525234,6756.637,23.599915,I0
79,386.18976,4601.764,2.52E-05,0.9030311,6803.5605,23.508434,I0
80,714.8353,4369.0015,3.04E-05,0.8898458,6611.8276,24.062828,Z0
81,688.52875,4375.2505,3.04E-05,0.89232135,6680.5522,24.255701,Z0
82,658.3693,4397.5527,2.87E-05,0.89248335,6481.73,24.067455,Z0
83,649.40765,4398.03,2.86E-05,0.8928657,6490.3784,24.17687,Z0
84,684.6773,4392.2173,2.91E-05,0.89128286,6464.5425,23.83408,Z0
85,647.5227,4397.9746,2.86E-05,0.8929481,6492.433,24.203505,Z0
86,724.7584,4361.055,3.09E-05,0.8893904,6616.8643,24.044071,Z0
87,350.51257,4434.6846,2.33E-05,0.908358,7002.965,26.948872,C1
88,328.23682,4439.4272,2.27E-05,0.90806514,6995.4043,27.359465,C1
89,350.21823,4395.1895,2.16E-05,0.90474147,6855.122,26.183977,C1
90,342.1744,4417.068,2.27E-05,0.90571034,6883.603,26.274061,C1
91,358.65768,4437.1855,2.35E-05,0.91099596,7116.981,27.797905,C1
92,348.68942,4429.0386,2.31E-05,0.907077,6951.0425,26.615648,C1
93,313.38754,4435.019,2.35E-05,0.9098568,6918.463,28.535992,C1
94,352.70377,4441.807,2.48E-05,0.90499693,7386.904,27.00861,H1
95,375.7488,4482.737,2.34E-05,0.9046891,7412.324,27.259632,H1
96,372.85297,4468.721,2.27E-05,0.9032945,7369.3853,27.816433,H1
97,354.46915,4439.5254,2.49E-05,0.9049626,7376.1094,27.00799,H1
98,378.83597,4461.8887,2.25E-05,0.9025042,7432.5083,27.639294,H1
99,353.94995,4458.8247,2.27E-05,0.9041191,7554.344,27.293262,H1
100,357.01288,4435.0474,2.50E-05,0.90482223,7358.709,27.013899,H1
101,337.61313,4503.5264,2.32E-05,0.90780705,7455.975,26.235275,I1
102,333.73218,4497.5474,2.30E-05,0.90776944,7474.1396,26.447876,I1
103,352.2301,4507.2,2.35E-05,0.9068063,7364.764,26.242823,I1
104,350.49786,4409.1504,2.39E-05,0.90730643,7904.964,27.029814,I1
105,342.892,4512.931,2.35E-05,0.90752035,7414.4414,26.060833,I1
106,370.36282,4450.986,2.41E-05,0.90759754,7682.5186,26.935438,I1
107,353.22827,4505.8286,2.35E-05,0.9068159,7370.9844,26.24853,I1
108,332.68393,4473.134,2.44E-05,0.8971042,6851.1562,26.370106,Z1
109,309.2874,4464.881,2.43E-05,0.896156,7004.699,26.715574,Z1
110,278.28445,4493.0986,2.35E-05,0.89088124,6317.8677,25.241068,Z1
111,336.51077,4437.2056,2.41E-05,0.8981292,6970.651,25.341272,Z1
112,304.08664,4478.6343,2.36E-05,0.89505047,6717.5723,25.786802,Z1
113,334.83655,4472.1143,2.43E-05,0.8974391,6749.7856,25.924587,Z1
114,319.86057,4483.9043,2.49E-05,0.8967486,7307.8545,25.228382,Z1
169,305.8764,4654.8794,2.22E-05,0.9209895,7762.5225,29.445148,C0
170,277.39377,4615.3237,2.19E-05,0.92379624,7724.659,29.721596,C0
171,311.29312,4656.9683,2.22E-05,0.9203883,7794.7314,29.315956,C0
172,306.3774,4646.3335,2.22E-05,0.92143685,7656.698,29.333256,C0
173,306.5807,4644.582,2.22E-05,0.9212949,7655.4004,29.30471,C0
174,312.53934,4686.1836,2.22E-05,0.9220342,7756.3447,29.280294,C0
175,311.28604,4687.189,2.21E-05,0.9217023,7713.5723,29.10513,C0
176,757.9343,4503.343,2.24E-05,0.9107036,5253.442,18.279789,H0
177,759.8515,4504.7344,2.24E-05,0.9108317,5249.273,18.257841,H0
178,698.06635,4474.4707,2.25E-05,0.90732074,5162.1323,18.311909,H0
179,702.0039,4492.2075,2.24E-05,0.90886176,5146.5654,18.330976,H0
180,699.7397,4481.236,2.25E-05,0.90807253,5155.2197,18.297382,H0
181,725.04553,4491.3647,2.23E-05,0.90880275,5183.9844,18.33407,H0
182,748.5885,4491.159,2.25E-05,0.9099125,5249.058,18.344812,H0
183,318.27426,4811.8687,2.22E-05,0.90195,6048.909,22.048279,I0
184,322.46408,4790.376,2.22E-05,0.90635586,6174.9185,23.225224,I0
185,322.53857,4790.1694,2.22E-05,0.9064033,6174.427,23.233755,I0
186,318.2172,4812.496,2.22E-05,0.90191513,6043.877,22.03093,I0
187,321.95786,4785.58,2.20E-05,0.90510917,6215.917,23.200153,I0
188,318.67392,4818.984,2.21E-05,0.90158594,5999.874,21.841274,I0
189,322.74277,4789.776,2.20E-05,0.90554565,6219.971,23.325813,I0
190,903.53235,4205.6167,3.88E-05,0.8762726,6557.014,19.811516,Z0
191,879.8471,4250.222,3.82E-05,0.8788617,6586.5107,20.65307,Z0
192,905.9141,4207.8877,3.88E-05,0.87579304,6440.0146,20.511992,Z0
193,879.242,4252.323,3.82E-05,0.8789148,6587.3247,20.679268,Z0
194,870.77747,4267.326,3.76E-05,0.88001883,6653.5435,21.053223,Z0
195,889.8872,4230.8633,3.85E-05,0.87792504,6622.1724,20.310638,Z0
196,902.6625,4207.839,3.88E-05,0.8763766,6572.158,19.8473,Z0
197,295.7396,4334.0767,2.22E-05,0.9160018,7111.927,29.750343,C1
198,301.81613,4325.0425,2.20E-05,0.9144599,7200.459,30.47562,C1
199,299.3887,4329.195,2.20E-05,0.91518015,7187.573,30.372948,C1
200,299.75607,4324.828,2.20E-05,0.9147786,7196.063,30.517931,C1
201,295.68127,4334.111,2.22E-05,0.91600126,7111.918,29.748959,C1
202,278.02762,4222.2275,2.23E-05,0.9178881,6975.121,32.176277,C1
203,295.72455,4334.0854,2.22E-05,0.9160017,7111.925,29.749987,C1
204,303.14996,4423.5596,2.29E-05,0.9034532,7431.471,28.484972,H1
205,304.5763,4425.0283,2.29E-05,0.903456,7434.141,28.4792,H1
206,270.2138,4422.319,2.27E-05,0.9012834,8079.159,30.581242,H1
207,288.7507,4424.7656,2.29E-05,0.90322554,7806.077,29.550379,H1
208,307.616,4429.374,2.28E-05,0.90360916,7485.112,28.478216,H1
209,307.40753,4429.6255,2.28E-05,0.9035718,7494.8647,28.495035,H1
210,301.59262,4418.194,2.29E-05,0.9031421,7674.0137,29.11841,H1
211,297.57022,4523.7603,2.26E-05,0.9064114,8614.34,29.493011,I1
212,301.0967,4523.1367,2.26E-05,0.90844744,8563.443,29.721884,I1
213,300.98343,4523.0176,2.26E-05,0.9083735,8570.608,29.72472,I1
214,287.94916,4482.952,2.31E-05,0.9098641,8901.197,31.385225,I1
215,301.07422,4522.676,2.26E-05,0.9090643,8410.161,29.52569,I1
216,300.85562,4522.891,2.26E-05,0.90822285,8586.54,29.734262,I1
217,291.8391,4491.284,2.30E-05,0.90929544,8786.889,30.72584,I1
218,291.57455,4414.9653,2.30E-05,0.8830809,7270.298,25.929441,Z1
219,293.83148,4411.1797,2.30E-05,0.88406116,7233.1055,26.009386,Z1
220,289.3596,4389.9766,2.31E-05,0.88252175,7234.6074,25.5013,Z1
221,283.9324,4395.0327,2.30E-05,0.88546985,7318.795,25.989902,Z1
222,289.2277,4395.273,2.31E-05,0.88405234,7225.354,25.454735,Z1
223,289.08084,4395.652,2.30E-05,0.8842002,7223.6084,25.448265,Z1
224,284.7027,4389.44,2.30E-05,0.8852757,7406.908,27.249111,Z1
